_key,alternativeNames,createdAt,gadm,geojson.geometry.type,geojson.geometry.coordinates,geojson.type,geojson.properties,issues,name,social.rating,social.totalComments,touristic,type,updatedAt
"1829",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.161888,20.738611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Miguel",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"183",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.12_1","Point",[-88.659444,21.1475],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chunya",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1830",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.37_1","Point",[-89.128638,20.707694],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sayab há",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1831",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.11_1","Point",[-90.244833,21.037444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Mulyah I",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1832",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.11_1","Point",[-90.23975,21.038972],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Mulyah II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1833",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.423861,20.588888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen che (Aguada)",,0,false,"WATERY","2021-05-16T23:59:17.680Z"
"1834",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.424722,20.609777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cucula",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1835",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.430777,20.676944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzik",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1836",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.2_1","Point",[-89.504583,20.771638],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kauil",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1837",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.470055,20.725],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Loeza",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1838",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.490555,20.753166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Maquiladora",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1839",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.3725,20.614694],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Noh poop",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"184",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.675556,21.194167],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Crucero",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1840",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.413305,20.666666],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Pocheiná (Noria)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1841",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.482194,20.745333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Rodríguez",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1842",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.408138,20.581583],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sta María (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1843",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.411666,20.57625],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sohol ná",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1844",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.4585,20.670222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xoc muc (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1845",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.409722,20.592527],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xool te",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1846",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.449638,20.624861],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Zac huayum",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1847",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.409416,20.607222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chac ha",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1848",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.575555,20.763888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Itzincab",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1849",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.327777,19.975416],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ek (Aguada)",,0,false,"WATERY","2021-05-16T23:59:17.680Z"
"185",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.751111,21.234444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzadz Pol",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1850",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.320555,19.982805],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kom (Aguada)",,0,false,"WATERY","2021-05-16T23:59:17.680Z"
"1851",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.356388,20.529222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Antonio Kankirixche II (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1852",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.355277,20.532027],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Antonio Kankirische",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1853",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.663888,21.109444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"A",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1854",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.715277,21.228083],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Bek",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1855",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.663888,21.166944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cítrico",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1856",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.716666,21.113055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen Plato II (Noria Manuel)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1857",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.683888,21.120555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen Plato",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1858",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.665555,21.170555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chico",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1859",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.679444,21.12],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Ramonal",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"186",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.706944,21.2425],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzitnup",,9,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1860",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.6525,21.114444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Rio (25",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1861",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.661944,21.114444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"La Ceiba",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1862",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.70_1","Point",[-88.418055,21.2125],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Oxkal",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1863",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.721666,21.274444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Piss break pond",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1864",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.674166,21.187777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Elena",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1865",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.663611,21.15],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Rosa (Concepción)Pozo",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1866",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.702222,21.243194],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Cayetano III (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1867",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.70_1","Point",[-88.3808333333,21.156388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Ines",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1868",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.7075,21.236888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Cayetano IV",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1869",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.68825,21.239722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Cayetano",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"187",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.533611,21.215278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Esperanza",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1870",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.696583,21.23725],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Feliciano",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1871",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.653055,21.183333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Hipolito II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1872",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.653611,21.181388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Hipolito III",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1873",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.663805,21.163361],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San José Conde (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1874",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.664444,21.158055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San José I (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1875",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.676944,21.0675],"Feature",{},["GEOTAG_NOT_VERIFIED"],"S.J.M. I o pozo Montecristo",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1876",["S.J.M. II"],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.676111,21.067222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dos Ojos",,1284,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1877",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.6820277778,21.065416],"Feature",{},["GEOTAG_NOT_VERIFIED"],"S. J. M. III",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1878",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.6825,21.067222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"S. J. M. IV",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1879",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.688888,21.19],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Juan (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"188",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.6625,21.267778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ichmul",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1880",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.654722,21.117222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Leonardo (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1881",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.673888,21.122777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Manuel II (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1882",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.685833,21.1175],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Silverio II (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1883",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.680833,21.118055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Silverio III (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1884",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.683888,21.120555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Silverio IV (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1885",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.6825,21.119722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Silverio V",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1886",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.686111,21.118888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Silverio",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1887",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.655833,21.113888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"La Cueva (Cenote y gruta)",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1888",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.665555,21.173055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cueva Seca Chica(Gruta Chien)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1889",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.651944,21.184166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Hipolito IV (Gruta)(Cueva Iguana)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"189",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.638056,21.185556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kanan",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1890",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.70_1","Point",[-88.311111,21.157222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yoxtocbil (Pozo)",,0,false,"WATER_WELL","2021-05-16T23:59:17.680Z"
"1891",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.2_1","Point",[-89.486666,20.804583],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chenholon (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1892",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.2_1","Point",[-89.472083,20.805361],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chenku (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1893",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.355916,20.237],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Santuario (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1894",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.291055,20.741388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa María (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1895",["Chech Bak"],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.27475,20.732116],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Che Che Bak",4.214285714285714,14,true,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1896",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.86_1","Point",[-88.998027,20.998027],"Feature",{},["GEOTAG_NOT_VERIFIED"],"La kin -ha (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1897",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.1865,20.761533],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sanahcat (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1898",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.491388,20.666297],"Feature",{},["GEOTAG_NOT_VERIFIED"],"dbajo Carretera (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1899",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.283083,20.178444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Aguacate",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"19",[],"2015-09-16T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.268098,20.727058],"Feature",{},[],"Yaxbacaltún",,291,true,"CENOTE","2021-05-16T23:59:17.680Z"
"190",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.673889,21.201389],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kanha",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1900",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.291819,20.130116],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Kiik",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1901",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.306291,20.19805],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Aak",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1902",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.316261,20.226305],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Caimito (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1903",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.283055,20.180944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Abrigo del Jaguar (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1904",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.295083,20.180916],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Abrigo del Toro Muerto (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1905",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.321666,20.206833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Álamo II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1906",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.286666,20.181611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Gran Abrigo (las trincheras) (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1907",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.98_1","Point",[-89.143455,20.094325],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun U Xa;anil Aalfonso Caso (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1908",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.289722,20.186888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Milagro de San Diego de Alcalá",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1909",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.309547,20.197552],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun U Ch",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"191",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.695556,21.297778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kanha",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1910",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.310211,20.19925],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Ramonal y La Naranja (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1911",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.248213,20.157888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Ramonal (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1912",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.208644,20.140963],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Sifoon (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1913",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.336222,20.179777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Suuch de San Anastasio (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1914",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.305083,20.205638],"Feature",{},["GEOTAG_NOT_VERIFIED"],"El Zapote (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1915",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.223419,20.146519],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Maas (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1916",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.293525,20.190644],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Kaab (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1917",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.293611,20.180805],"Feature",{},["GEOTAG_NOT_VERIFIED"],"La Vaca Muerta (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1918",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.31053,20.197111],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Xuuxo",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1919",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.297144,20.217833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Ooxp",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"192",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.706111,21.24],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kan-Ha",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1920",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.348305,20.215861],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun U Che",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1921",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.265983,20.170611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Áaktun Sabak Há (gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1922",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.356463,20.106263],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Shuuch (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1923",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.306741,20.194605],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X Toolok (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1924",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.326438,20.204116],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1925",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.79_1","Point",[-89.326333,20.203972],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1926",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.337943,20.714311],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Akum",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1927",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.658055,21.108702],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Lechuguilla 1",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1928",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.664275,21.109638],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Lechuguilla 2",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1929",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.96_1","Point",[-87.729611,21.142222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xcanlol",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
